"watershed","date_time","rain","treatment","site","year","cumulative_rain","watershed_year"
"worlectl",2016-06-22 07:20:00,0.001,"control","worle",2016,6.7322871,"worlectl_2016"
"worlectl",2016-06-26 03:25:00,0.001,"control","worle",2016,6.7716572,"worlectl_2016"
"worlectl",2016-07-06 01:05:00,0.002,"control","worle",2016,6.8503974,"worlectl_2016"
"worlectl",2016-07-06 01:10:00,0.002,"control","worle",2016,6.9291376,"worlectl_2016"
"worlectl",2016-07-06 01:15:00,0.002,"control","worle",2016,7.0078778,"worlectl_2016"
"worlectl",2016-07-06 01:20:00,0.001,"control","worle",2016,7.0472479,"worlectl_2016"
"worlectl",2016-07-06 01:25:00,0.001,"control","worle",2016,7.086618,"worlectl_2016"
"worlectl",2016-07-07 02:35:00,0.001,"control","worle",2016,7.1259881,"worlectl_2016"
"worlectl",2016-07-07 04:05:00,0.001,"control","worle",2016,7.1653582,"worlectl_2016"
"worlectl",2016-07-10 09:45:00,0.001,"control","worle",2016,7.2047283,"worlectl_2016"
"worlectl",2016-07-10 09:50:00,0.001,"control","worle",2016,7.2440984,"worlectl_2016"
"worlectl",2016-07-10 09:55:00,0.001,"control","worle",2016,7.2834685,"worlectl_2016"
"worlectl",2016-07-10 10:00:00,0.001,"control","worle",2016,7.3228386,"worlectl_2016"
"worlectl",2016-07-11 23:20:00,0.001,"control","worle",2016,7.3622087,"worlectl_2016"
"worlectl",2016-07-11 23:25:00,0.001,"control","worle",2016,7.4015788,"worlectl_2016"
"worlectl",2016-07-11 23:30:00,0.001,"control","worle",2016,7.4409489,"worlectl_2016"
"worlectl",2016-07-11 23:35:00,0.001,"control","worle",2016,7.480319,"worlectl_2016"
"worlectl",2016-07-11 23:40:00,0.001,"control","worle",2016,7.5196891,"worlectl_2016"
"worlectl",2016-07-11 23:45:00,0.001,"control","worle",2016,7.5590592,"worlectl_2016"
"worlectl",2016-07-11 23:50:00,0.001,"control","worle",2016,7.5984293,"worlectl_2016"
"worlectl",2016-07-11 23:55:00,0.001,"control","worle",2016,7.6377994,"worlectl_2016"
"worlectl",2016-07-12 00:00:00,0.001,"control","worle",2016,7.6771695,"worlectl_2016"
"worlectl",2016-07-12 00:05:00,0.001,"control","worle",2016,7.7165396,"worlectl_2016"
"worlectl",2016-07-12 00:10:00,0.001,"control","worle",2016,7.7559097,"worlectl_2016"
"worlectl",2016-07-12 00:15:00,0.001,"control","worle",2016,7.7952798,"worlectl_2016"
"worlectl",2016-07-12 00:25:00,0.001,"control","worle",2016,7.8346499,"worlectl_2016"
"worlectl",2016-07-12 00:35:00,0.001,"control","worle",2016,7.87402,"worlectl_2016"
"worlectl",2016-07-17 04:15:00,0.001,"control","worle",2016,7.9133901,"worlectl_2016"
"worlectl",2016-07-17 04:20:00,0.001,"control","worle",2016,7.9527602,"worlectl_2016"
"worlectl",2016-07-17 04:25:00,0.001,"control","worle",2016,7.9921303,"worlectl_2016"
"worlectl",2016-07-17 04:30:00,0.001,"control","worle",2016,8.0315004,"worlectl_2016"
"worlectl",2016-07-17 04:35:00,0.001,"control","worle",2016,8.0708705,"worlectl_2016"
"worlectl",2016-07-17 04:40:00,0.001,"control","worle",2016,8.1102406,"worlectl_2016"
"worlectl",2016-07-17 04:45:00,0.001,"control","worle",2016,8.1496107,"worlectl_2016"
"worlectl",2016-07-17 04:50:00,0.001,"control","worle",2016,8.1889808,"worlectl_2016"
"worlectl",2016-07-17 04:55:00,0.001,"control","worle",2016,8.2283509,"worlectl_2016"
"worlectl",2016-07-17 05:00:00,0.001,"control","worle",2016,8.267721,"worlectl_2016"
"worlectl",2016-07-17 05:05:00,0.001,"control","worle",2016,8.3070911,"worlectl_2016"
"worlectl",2016-07-17 05:10:00,0.001,"control","worle",2016,8.3464612,"worlectl_2016"
"worlectl",2016-07-17 05:15:00,0.001,"control","worle",2016,8.3858313,"worlectl_2016"
"worlectl",2016-07-17 05:20:00,0.001,"control","worle",2016,8.4252014,"worlectl_2016"
"worlectl",2016-07-17 05:25:00,0.001,"control","worle",2016,8.4645715,"worlectl_2016"
"worlectl",2016-07-17 05:30:00,0.001,"control","worle",2016,8.5039416,"worlectl_2016"
"worlectl",2016-07-17 05:35:00,0.001,"control","worle",2016,8.5433117,"worlectl_2016"
"worlectl",2016-07-17 05:50:00,0.001,"control","worle",2016,8.5826818,"worlectl_2016"
"worlectl",2016-07-17 06:05:00,0.001,"control","worle",2016,8.6220519,"worlectl_2016"
"worlectl",2016-07-18 04:25:00,0.001,"control","worle",2016,8.661422,"worlectl_2016"
"worlectl",2016-07-18 04:30:00,0.001,"control","worle",2016,8.7007921,"worlectl_2016"
"worlectl",2016-07-18 04:35:00,0.001,"control","worle",2016,8.7401622,"worlectl_2016"
"worlectl",2016-07-18 04:40:00,0.002,"control","worle",2016,8.8189024,"worlectl_2016"
"worlectl",2016-07-18 04:45:00,0.002,"control","worle",2016,8.8976426,"worlectl_2016"
"worlectl",2016-07-18 04:50:00,0.002,"control","worle",2016,8.9763828,"worlectl_2016"
"worlectl",2016-07-18 04:55:00,0.002,"control","worle",2016,9.055123,"worlectl_2016"
"worlectl",2016-07-18 05:00:00,0.002,"control","worle",2016,9.1338632,"worlectl_2016"
"worlectl",2016-07-18 05:05:00,0.002,"control","worle",2016,9.2126034,"worlectl_2016"
"worlectl",2016-07-18 05:10:00,0.002,"control","worle",2016,9.2913436,"worlectl_2016"
"worlectl",2016-07-18 05:15:00,0.002,"control","worle",2016,9.3700838,"worlectl_2016"
"worlectl",2016-07-18 05:20:00,0.002,"control","worle",2016,9.448824,"worlectl_2016"
"worlectl",2016-07-18 05:25:00,0.002,"control","worle",2016,9.5275642,"worlectl_2016"
"worlectl",2016-07-18 05:30:00,0.002,"control","worle",2016,9.6063044,"worlectl_2016"
"worlectl",2016-07-18 05:35:00,0.002,"control","worle",2016,9.6850446,"worlectl_2016"
"worlectl",2016-07-18 05:40:00,0.002,"control","worle",2016,9.7637848,"worlectl_2016"
"worlectl",2016-07-18 05:45:00,0.001,"control","worle",2016,9.8031549,"worlectl_2016"
"worlectl",2016-07-18 05:50:00,0.001,"control","worle",2016,9.842525,"worlectl_2016"
"worlectl",2016-07-18 05:55:00,0.001,"control","worle",2016,9.8818951,"worlectl_2016"
"worlectl",2016-07-19 09:45:00,0.001,"control","worle",2016,9.9212652,"worlectl_2016"
"worlectl",2016-07-19 11:40:00,0.001,"control","worle",2016,9.9606353,"worlectl_2016"
"worlectl",2016-07-19 11:45:00,0.001,"control","worle",2016,10.0000054,"worlectl_2016"
"worlectl",2016-07-19 11:50:00,0.001,"control","worle",2016,10.0393755,"worlectl_2016"
"worlectl",2016-07-19 11:55:00,0.001,"control","worle",2016,10.0787456,"worlectl_2016"
"worlectl",2016-07-19 12:00:00,0.001,"control","worle",2016,10.1181157,"worlectl_2016"
"worlectl",2016-07-19 12:05:00,0.001,"control","worle",2016,10.1574858,"worlectl_2016"
"worlectl",2016-07-19 12:10:00,0.001,"control","worle",2016,10.1968559,"worlectl_2016"
"worlectl",2016-07-19 12:15:00,0.001,"control","worle",2016,10.236226,"worlectl_2016"
"worlectl",2016-07-19 12:20:00,0.001,"control","worle",2016,10.2755961,"worlectl_2016"
"worlectl",2016-07-19 12:25:00,0.001,"control","worle",2016,10.3149662,"worlectl_2016"
"worlectl",2016-07-19 12:35:00,0.001,"control","worle",2016,10.3543363,"worlectl_2016"
"worlectl",2016-07-19 12:40:00,0.001,"control","worle",2016,10.3937064,"worlectl_2016"
"worlectl",2016-07-19 12:50:00,0.001,"control","worle",2016,10.4330765,"worlectl_2016"
"worlectl",2016-07-19 13:00:00,0.001,"control","worle",2016,10.4724466,"worlectl_2016"
"worlectl",2016-07-19 13:15:00,0.001,"control","worle",2016,10.5118167,"worlectl_2016"
"worlectl",2016-08-10 16:45:00,0.001,"control","worle",2016,10.5511868,"worlectl_2016"
"worlectl",2016-08-10 16:50:00,0.001,"control","worle",2016,10.5905569,"worlectl_2016"
"worlectl",2016-08-11 03:25:00,0.002,"control","worle",2016,10.6692971,"worlectl_2016"
"worlectl",2016-08-11 03:40:00,0.001,"control","worle",2016,10.7086672,"worlectl_2016"
"worlectl",2016-08-11 03:50:00,0.002,"control","worle",2016,10.7874074,"worlectl_2016"
"worlectl",2016-08-11 07:20:00,0.002,"control","worle",2016,10.8661476,"worlectl_2016"
"worlectl",2016-08-11 07:25:00,0.001,"control","worle",2016,10.9055177,"worlectl_2016"
"worlectl",2016-08-11 18:45:00,0.001,"control","worle",2016,10.9448878,"worlectl_2016"
"worlectl",2016-08-11 18:55:00,0.001,"control","worle",2016,10.9842579,"worlectl_2016"
"worlectl",2016-08-11 19:00:00,0.001,"control","worle",2016,11.023628,"worlectl_2016"
"worlectl",2016-08-11 19:05:00,0.003,"control","worle",2016,11.1417383,"worlectl_2016"
"worlectl",2016-08-11 19:10:00,0.005,"control","worle",2016,11.3385888,"worlectl_2016"
"worlectl",2016-08-11 19:15:00,0.002,"control","worle",2016,11.417329,"worlectl_2016"
"worlectl",2016-08-11 19:20:00,0.001,"control","worle",2016,11.4566991,"worlectl_2016"
"worlectl",2016-08-11 19:25:00,0.005,"control","worle",2016,11.6535496,"worlectl_2016"
"worlectl",2016-08-11 19:30:00,0.005,"control","worle",2016,11.8504001,"worlectl_2016"
"worlectl",2016-08-11 19:35:00,0.001,"control","worle",2016,11.8897702,"worlectl_2016"
"worlectl",2016-08-11 19:45:00,0.001,"control","worle",2016,11.9291403,"worlectl_2016"
"worlectl",2016-08-11 19:50:00,0.001,"control","worle",2016,11.9685104,"worlectl_2016"
"worlectl",2016-08-11 19:55:00,0.001,"control","worle",2016,12.0078805,"worlectl_2016"
"worlectl",2016-08-11 20:00:00,0.002,"control","worle",2016,12.0866207,"worlectl_2016"
"worlectl",2016-08-11 20:05:00,0.005,"control","worle",2016,12.2834712,"worlectl_2016"
"worlectl",2016-08-11 20:10:00,0.006,"control","worle",2016,12.5196918,"worlectl_2016"
"worlectl",2016-08-11 20:15:00,0.003,"control","worle",2016,12.6378021,"worlectl_2016"
"worlectl",2016-08-11 20:20:00,0.001,"control","worle",2016,12.6771722,"worlectl_2016"
"worlectl",2016-08-11 20:25:00,0.001,"control","worle",2016,12.7165423,"worlectl_2016"
"worlectl",2016-08-11 21:25:00,0.003,"control","worle",2016,12.8346526,"worlectl_2016"
"worlectl",2016-08-11 21:30:00,0.002,"control","worle",2016,12.9133928,"worlectl_2016"
"worlectl",2016-08-11 21:35:00,0.001,"control","worle",2016,12.9527629,"worlectl_2016"
"worlectl",2016-08-11 21:40:00,0.003,"control","worle",2016,13.0708732,"worlectl_2016"
"worlectl",2016-08-11 21:45:00,0.001,"control","worle",2016,13.1102433,"worlectl_2016"
"worlectl",2016-08-11 21:50:00,0.001,"control","worle",2016,13.1496134,"worlectl_2016"
"worlectl",2016-08-11 22:10:00,0.001,"control","worle",2016,13.1889835,"worlectl_2016"
"worlectl",2016-08-11 22:30:00,0.001,"control","worle",2016,13.2283536,"worlectl_2016"
"worlectl",2016-08-11 23:55:00,0.001,"control","worle",2016,13.2677237,"worlectl_2016"
"worlectl",2016-08-12 01:45:00,0.001,"control","worle",2016,13.3070938,"worlectl_2016"
"worlectl",2016-08-12 02:00:00,0.001,"control","worle",2016,13.3464639,"worlectl_2016"
"worlectl",2016-08-19 13:05:00,0.001,"control","worle",2016,13.385834,"worlectl_2016"
"worlectl",2016-08-19 13:30:00,0.003,"control","worle",2016,13.5039443,"worlectl_2016"
"worlectl",2016-08-19 13:35:00,0.003,"control","worle",2016,13.6220546,"worlectl_2016"
"worlectl",2016-08-19 13:40:00,0.002,"control","worle",2016,13.7007948,"worlectl_2016"
"worlectl",2016-08-19 19:00:00,0.001,"control","worle",2016,13.7401649,"worlectl_2016"
"worlectl",2016-08-19 19:05:00,0.002,"control","worle",2016,13.8189051,"worlectl_2016"
"worlectl",2016-08-19 19:10:00,0.001,"control","worle",2016,13.8582752,"worlectl_2016"
"worlectl",2016-08-19 19:15:00,0.001,"control","worle",2016,13.8976453,"worlectl_2016"
"worlectl",2016-08-19 19:35:00,0.001,"control","worle",2016,13.9370154,"worlectl_2016"
"worlectl",2016-08-19 20:25:00,0.001,"control","worle",2016,13.9763855,"worlectl_2016"
"worlectl",2016-08-20 05:00:00,0.001,"control","worle",2016,14.0157556,"worlectl_2016"
"worlectl",2016-08-26 21:15:00,0.001,"control","worle",2016,14.0551257,"worlectl_2016"
"worlectl",2016-08-29 17:00:00,0.003,"control","worle",2016,14.173236,"worlectl_2016"
"worlectl",2016-08-29 17:05:00,0.007,"control","worle",2016,14.4488267,"worlectl_2016"
"worlectl",2016-08-29 17:10:00,0.008,"control","worle",2016,14.7637875,"worlectl_2016"
"worlectl",2016-08-29 17:15:00,0.007,"control","worle",2016,15.0393782,"worlectl_2016"
"worlectl",2016-08-29 17:20:00,0.005,"control","worle",2016,15.2362287,"worlectl_2016"
"worlectl",2016-08-29 17:25:00,0.003,"control","worle",2016,15.354339,"worlectl_2016"
"worlectl",2016-08-29 17:30:00,0.003,"control","worle",2016,15.4724493,"worlectl_2016"
"worlectl",2016-08-29 17:35:00,0.001,"control","worle",2016,15.5118194,"worlectl_2016"
"worlectl",2016-08-29 17:40:00,0.001,"control","worle",2016,15.5511895,"worlectl_2016"
"worlectl",2016-08-29 17:45:00,0.001,"control","worle",2016,15.5905596,"worlectl_2016"
"worlectl",2016-09-07 10:45:00,0.001,"control","worle",2016,15.6299297,"worlectl_2016"
"worlectl",2016-09-07 10:50:00,0.001,"control","worle",2016,15.6692998,"worlectl_2016"
"worlectl",2016-09-07 11:50:00,0.001,"control","worle",2016,15.7086699,"worlectl_2016"
"worlectl",2016-09-07 12:35:00,0.001,"control","worle",2016,15.74804,"worlectl_2016"
"worlectl",2016-09-07 12:40:00,0.001,"control","worle",2016,15.7874101,"worlectl_2016"
