"watershed","date_time","rain","treatment","site","year","cumulative_rain","watershed_year"
"whitetrt",2016-08-01 08:35:00,0.001,"treatment","white",2016,5.1968532,"whitetrt_2016"
"whitetrt",2016-08-01 09:05:00,0.002,"treatment","white",2016,5.2755934,"whitetrt_2016"
"whitetrt",2016-08-01 09:15:00,0.002,"treatment","white",2016,5.3543336,"whitetrt_2016"
"whitetrt",2016-08-01 09:20:00,0.001,"treatment","white",2016,5.3937037,"whitetrt_2016"
"whitetrt",2016-08-01 09:25:00,0.002,"treatment","white",2016,5.4724439,"whitetrt_2016"
"whitetrt",2016-08-01 09:30:00,0.002,"treatment","white",2016,5.5511841,"whitetrt_2016"
"whitetrt",2016-08-01 09:35:00,0.003,"treatment","white",2016,5.6692944,"whitetrt_2016"
"whitetrt",2016-08-01 09:40:00,0.001,"treatment","white",2016,5.7086645,"whitetrt_2016"
"whitetrt",2016-08-01 10:00:00,0.001,"treatment","white",2016,5.7480346,"whitetrt_2016"
"whitetrt",2016-08-01 10:10:00,0.001,"treatment","white",2016,5.7874047,"whitetrt_2016"
"whitetrt",2016-08-01 10:15:00,0.001,"treatment","white",2016,5.8267748,"whitetrt_2016"
"whitetrt",2016-08-01 10:20:00,0.001,"treatment","white",2016,5.8661449,"whitetrt_2016"
"whitetrt",2016-08-01 10:35:00,0.001,"treatment","white",2016,5.905515,"whitetrt_2016"
"whitetrt",2016-08-02 05:50:00,0.001,"treatment","white",2016,5.9448851,"whitetrt_2016"
"whitetrt",2016-08-02 05:55:00,0.002,"treatment","white",2016,6.0236253,"whitetrt_2016"
"whitetrt",2016-08-02 06:00:00,0.002,"treatment","white",2016,6.1023655,"whitetrt_2016"
"whitetrt",2016-08-02 06:05:00,0.001,"treatment","white",2016,6.1417356,"whitetrt_2016"
"whitetrt",2016-08-11 08:05:00,0.001,"treatment","white",2016,6.1811057,"whitetrt_2016"
"whitetrt",2016-08-11 08:15:00,0.001,"treatment","white",2016,6.2204758,"whitetrt_2016"
"whitetrt",2016-08-11 08:20:00,0.002,"treatment","white",2016,6.299216,"whitetrt_2016"
"whitetrt",2016-08-11 18:10:00,0.001,"treatment","white",2016,6.3385861,"whitetrt_2016"
"whitetrt",2016-08-11 18:15:00,0.003,"treatment","white",2016,6.4566964,"whitetrt_2016"
"whitetrt",2016-08-11 18:20:00,0.002,"treatment","white",2016,6.5354366,"whitetrt_2016"
"whitetrt",2016-08-11 18:25:00,0.003,"treatment","white",2016,6.6535469,"whitetrt_2016"
"whitetrt",2016-08-11 18:30:00,0.005,"treatment","white",2016,6.8503974,"whitetrt_2016"
"whitetrt",2016-08-11 18:35:00,0.001,"treatment","white",2016,6.8897675,"whitetrt_2016"
"whitetrt",2016-08-11 19:50:00,0.002,"treatment","white",2016,6.9685077,"whitetrt_2016"
"whitetrt",2016-08-11 20:00:00,0.001,"treatment","white",2016,7.0078778,"whitetrt_2016"
"whitetrt",2016-08-11 20:05:00,0.012,"treatment","white",2016,7.480319,"whitetrt_2016"
"whitetrt",2016-08-11 20:10:00,0.009,"treatment","white",2016,7.8346499,"whitetrt_2016"
"whitetrt",2016-08-11 20:15:00,0.004,"treatment","white",2016,7.9921303,"whitetrt_2016"
"whitetrt",2016-08-11 20:20:00,0.002,"treatment","white",2016,8.0708705,"whitetrt_2016"
"whitetrt",2016-08-11 20:25:00,0.002,"treatment","white",2016,8.1496107,"whitetrt_2016"
"whitetrt",2016-08-11 20:30:00,0.001,"treatment","white",2016,8.1889808,"whitetrt_2016"
"whitetrt",2016-08-11 20:35:00,0.001,"treatment","white",2016,8.2283509,"whitetrt_2016"
"whitetrt",2016-08-11 20:40:00,0.001,"treatment","white",2016,8.267721,"whitetrt_2016"
"whitetrt",2016-08-11 22:30:00,0.001,"treatment","white",2016,8.3070911,"whitetrt_2016"
"whitetrt",2016-08-11 23:00:00,0.001,"treatment","white",2016,8.3464612,"whitetrt_2016"
"whitetrt",2016-08-19 16:00:00,0.001,"treatment","white",2016,8.3858313,"whitetrt_2016"
"whitetrt",2016-08-19 16:05:00,0.001,"treatment","white",2016,8.4252014,"whitetrt_2016"
"whitetrt",2016-08-19 16:10:00,0.001,"treatment","white",2016,8.4645715,"whitetrt_2016"
"whitetrt",2016-08-19 16:15:00,0.001,"treatment","white",2016,8.5039416,"whitetrt_2016"
"whitetrt",2016-09-07 07:25:00,0.003,"treatment","white",2016,8.6220519,"whitetrt_2016"
"whitetrt",2016-09-07 07:30:00,0.002,"treatment","white",2016,8.7007921,"whitetrt_2016"
"whitetrt",2016-09-07 09:20:00,0.003,"treatment","white",2016,8.8189024,"whitetrt_2016"
"whitetrt",2016-09-07 09:25:00,0.001,"treatment","white",2016,8.8582725,"whitetrt_2016"
"whitetrt",2016-09-07 12:25:00,0.001,"treatment","white",2016,8.8976426,"whitetrt_2016"
"whitetrt",2016-09-07 23:05:00,0.001,"treatment","white",2016,8.9370127,"whitetrt_2016"
"whitetrt",2016-09-07 23:10:00,0.005,"treatment","white",2016,9.1338632,"whitetrt_2016"
"whitetrt",2016-09-09 14:30:00,0.002,"treatment","white",2016,9.2126034,"whitetrt_2016"
"whitetrt",2016-09-09 14:35:00,0.001,"treatment","white",2016,9.2519735,"whitetrt_2016"
"whitetrt",2016-09-09 14:40:00,0.002,"treatment","white",2016,9.3307137,"whitetrt_2016"
"whitetrt",2016-09-09 14:45:00,0.003,"treatment","white",2016,9.448824,"whitetrt_2016"
"whitetrt",2016-09-09 14:50:00,0.003,"treatment","white",2016,9.5669343,"whitetrt_2016"
"whitetrt",2016-09-09 14:55:00,0.001,"treatment","white",2016,9.6063044,"whitetrt_2016"
"whitetrt",2016-09-09 16:35:00,0.001,"treatment","white",2016,9.6456745,"whitetrt_2016"
"whitetrt",2016-09-09 16:40:00,0.001,"treatment","white",2016,9.6850446,"whitetrt_2016"
"whitetrt",2016-09-09 16:55:00,0.001,"treatment","white",2016,9.7244147,"whitetrt_2016"
"whitetrt",2016-09-09 18:25:00,0.001,"treatment","white",2016,9.7637848,"whitetrt_2016"
"whitetrt",2016-09-09 18:55:00,0.001,"treatment","white",2016,9.8031549,"whitetrt_2016"
"whitetrt",2016-09-13 01:25:00,0.001,"treatment","white",2016,9.842525,"whitetrt_2016"
"whitetrt",2016-09-13 01:45:00,0.001,"treatment","white",2016,9.8818951,"whitetrt_2016"
"whitetrt",2016-09-13 03:15:00,0.001,"treatment","white",2016,9.9212652,"whitetrt_2016"
"whitetrt",2016-09-13 03:25:00,0.001,"treatment","white",2016,9.9606353,"whitetrt_2016"
"whitetrt",2016-09-15 21:30:00,0.001,"treatment","white",2016,10.0000054,"whitetrt_2016"
"whitetrt",2016-09-15 21:35:00,0.006,"treatment","white",2016,10.236226,"whitetrt_2016"
"whitetrt",2016-09-15 21:40:00,0.006,"treatment","white",2016,10.4724466,"whitetrt_2016"
"whitetrt",2016-09-15 21:45:00,0.004,"treatment","white",2016,10.629927,"whitetrt_2016"
"whitetrt",2016-09-15 21:50:00,0.004,"treatment","white",2016,10.7874074,"whitetrt_2016"
"whitetrt",2016-09-15 21:55:00,0.002,"treatment","white",2016,10.8661476,"whitetrt_2016"
"whitetrt",2016-09-15 22:00:00,0.002,"treatment","white",2016,10.9448878,"whitetrt_2016"
"whitetrt",2016-09-15 22:05:00,0.002,"treatment","white",2016,11.023628,"whitetrt_2016"
"whitetrt",2016-09-15 22:10:00,0.001,"treatment","white",2016,11.0629981,"whitetrt_2016"
"whitetrt",2016-09-15 22:15:00,0.002,"treatment","white",2016,11.1417383,"whitetrt_2016"
"whitetrt",2016-09-15 22:20:00,0.002,"treatment","white",2016,11.2204785,"whitetrt_2016"
"whitetrt",2016-09-15 22:25:00,0.001,"treatment","white",2016,11.2598486,"whitetrt_2016"
"whitetrt",2016-09-15 22:45:00,0.001,"treatment","white",2016,11.2992187,"whitetrt_2016"
"whitetrt",2016-09-15 22:50:00,0.001,"treatment","white",2016,11.3385888,"whitetrt_2016"
"whitetrt",2016-09-15 23:00:00,0.003,"treatment","white",2016,11.4566991,"whitetrt_2016"
"whitetrt",2016-09-15 23:05:00,0.001,"treatment","white",2016,11.4960692,"whitetrt_2016"
"whitetrt",2016-09-15 23:10:00,0.002,"treatment","white",2016,11.5748094,"whitetrt_2016"
"whitetrt",2016-09-15 23:15:00,0.003,"treatment","white",2016,11.6929197,"whitetrt_2016"
"whitetrt",2016-09-15 23:20:00,0.002,"treatment","white",2016,11.7716599,"whitetrt_2016"
"whitetrt",2016-09-15 23:25:00,0.002,"treatment","white",2016,11.8504001,"whitetrt_2016"
"whitetrt",2016-09-15 23:30:00,0.001,"treatment","white",2016,11.8897702,"whitetrt_2016"
"whitetrt",2016-09-15 23:35:00,0.002,"treatment","white",2016,11.9685104,"whitetrt_2016"
"whitetrt",2016-09-15 23:40:00,0.002,"treatment","white",2016,12.0472506,"whitetrt_2016"
"whitetrt",2016-09-15 23:45:00,0.001,"treatment","white",2016,12.0866207,"whitetrt_2016"
"whitetrt",2016-09-15 23:50:00,0.001,"treatment","white",2016,12.1259908,"whitetrt_2016"
"whitetrt",2016-09-15 23:55:00,0.001,"treatment","white",2016,12.1653609,"whitetrt_2016"
"whitetrt",2016-09-16 00:00:00,0.002,"treatment","white",2016,12.2441011,"whitetrt_2016"
"whitetrt",2016-09-16 00:05:00,0.001,"treatment","white",2016,12.2834712,"whitetrt_2016"
"whitetrt",2016-09-16 00:10:00,0.001,"treatment","white",2016,12.3228413,"whitetrt_2016"
"whitetrt",2016-09-16 00:15:00,0.001,"treatment","white",2016,12.3622114,"whitetrt_2016"
"whitetrt",2016-09-16 00:20:00,0.002,"treatment","white",2016,12.4409516,"whitetrt_2016"
"whitetrt",2016-09-16 00:25:00,0.001,"treatment","white",2016,12.4803217,"whitetrt_2016"
"whitetrt",2016-09-16 00:30:00,0.001,"treatment","white",2016,12.5196918,"whitetrt_2016"
"whitetrt",2016-09-16 00:45:00,0.001,"treatment","white",2016,12.5590619,"whitetrt_2016"
"whitetrt",2016-09-16 01:55:00,0.001,"treatment","white",2016,12.598432,"whitetrt_2016"
"whitetrt",2016-09-16 02:30:00,0.001,"treatment","white",2016,12.6378021,"whitetrt_2016"
"whitetrt",2016-09-16 02:35:00,0.001,"treatment","white",2016,12.6771722,"whitetrt_2016"
"whitetrt",2016-09-16 02:40:00,0.001,"treatment","white",2016,12.7165423,"whitetrt_2016"
"whitetrt",2016-09-16 02:45:00,0.001,"treatment","white",2016,12.7559124,"whitetrt_2016"
"whitetrt",2016-09-16 02:55:00,0.001,"treatment","white",2016,12.7952825,"whitetrt_2016"
"whitetrt",2016-09-16 03:10:00,0.001,"treatment","white",2016,12.8346526,"whitetrt_2016"
"whitetrt",2016-09-16 03:20:00,0.001,"treatment","white",2016,12.8740227,"whitetrt_2016"
"whitetrt",2016-09-16 03:50:00,0.001,"treatment","white",2016,12.9133928,"whitetrt_2016"
"whitetrt",2016-09-24 17:30:00,0.002,"treatment","white",2016,12.992133,"whitetrt_2016"
"whitetrt",2016-09-24 17:35:00,0.003,"treatment","white",2016,13.1102433,"whitetrt_2016"
"whitetrt",2016-09-24 17:40:00,0.001,"treatment","white",2016,13.1496134,"whitetrt_2016"
"whitetrt",2016-09-24 17:45:00,0.002,"treatment","white",2016,13.2283536,"whitetrt_2016"
"whitetrt",2016-09-24 17:50:00,0.002,"treatment","white",2016,13.3070938,"whitetrt_2016"
"whitetrt",2016-09-24 17:55:00,0.002,"treatment","white",2016,13.385834,"whitetrt_2016"
"whitetrt",2016-09-24 18:10:00,0.001,"treatment","white",2016,13.4252041,"whitetrt_2016"
"whitetrt",2016-09-24 18:15:00,0.001,"treatment","white",2016,13.4645742,"whitetrt_2016"
"whitetrt",2016-09-24 18:20:00,0.001,"treatment","white",2016,13.5039443,"whitetrt_2016"
"whitetrt",2016-09-24 18:25:00,0.001,"treatment","white",2016,13.5433144,"whitetrt_2016"
"whitetrt",2016-09-25 05:40:00,0.001,"treatment","white",2016,13.5826845,"whitetrt_2016"
"whitetrt",2016-09-25 05:45:00,0.001,"treatment","white",2016,13.6220546,"whitetrt_2016"
"whitetrt",2016-09-25 05:50:00,0.001,"treatment","white",2016,13.6614247,"whitetrt_2016"
"whitetrt",2016-09-25 05:55:00,0.001,"treatment","white",2016,13.7007948,"whitetrt_2016"
"whitetrt",2016-09-25 06:00:00,0.001,"treatment","white",2016,13.7401649,"whitetrt_2016"
"whitetrt",2016-09-25 06:05:00,0.001,"treatment","white",2016,13.779535,"whitetrt_2016"
"whitetrt",2016-09-25 06:10:00,0.001,"treatment","white",2016,13.8189051,"whitetrt_2016"
"whitetrt",2016-09-25 06:15:00,0.001,"treatment","white",2016,13.8582752,"whitetrt_2016"
"whitetrt",2016-10-04 16:25:00,0.001,"treatment","white",2016,13.8976453,"whitetrt_2016"
"whitetrt",2016-10-04 17:40:00,0.001,"treatment","white",2016,13.9370154,"whitetrt_2016"
"whitetrt",2016-10-04 19:50:00,0.001,"treatment","white",2016,13.9763855,"whitetrt_2016"
"whitetrt",2016-10-04 19:55:00,0.001,"treatment","white",2016,14.0157556,"whitetrt_2016"
"whitetrt",2016-10-04 20:45:00,0.001,"treatment","white",2016,14.0551257,"whitetrt_2016"
"whitetrt",2016-10-04 21:00:00,0.001,"treatment","white",2016,14.0944958,"whitetrt_2016"
"whitetrt",2016-10-04 21:05:00,0.001,"treatment","white",2016,14.1338659,"whitetrt_2016"
"whitetrt",2016-10-04 21:30:00,0.002,"treatment","white",2016,14.2126061,"whitetrt_2016"
"whitetrt",2016-10-04 22:10:00,0.001,"treatment","white",2016,14.2519762,"whitetrt_2016"
"whitetrt",2016-10-04 22:35:00,0.002,"treatment","white",2016,14.3307164,"whitetrt_2016"
"whitetrt",2016-10-04 22:50:00,0.002,"treatment","white",2016,14.4094566,"whitetrt_2016"
"whitetrt",2016-10-04 22:55:00,0.001,"treatment","white",2016,14.4488267,"whitetrt_2016"
"whitetrt",2016-10-04 23:00:00,0.002,"treatment","white",2016,14.5275669,"whitetrt_2016"
"whitetrt",2016-10-04 23:05:00,0.002,"treatment","white",2016,14.6063071,"whitetrt_2016"
"whitetrt",2016-10-04 23:10:00,0.001,"treatment","white",2016,14.6456772,"whitetrt_2016"
"whitetrt",2016-10-04 23:20:00,0.001,"treatment","white",2016,14.6850473,"whitetrt_2016"
"whitetrt",2016-10-06 14:45:00,0.001,"treatment","white",2016,14.7244174,"whitetrt_2016"
"whitetrt",2016-10-06 14:50:00,0.001,"treatment","white",2016,14.7637875,"whitetrt_2016"
"whitetrt",2016-10-06 14:55:00,0.001,"treatment","white",2016,14.8031576,"whitetrt_2016"
"whitetrt",2016-10-06 15:05:00,0.001,"treatment","white",2016,14.8425277,"whitetrt_2016"
"whitetrt",2016-10-06 15:10:00,0.001,"treatment","white",2016,14.8818978,"whitetrt_2016"
"whitetrt",2016-10-06 15:20:00,0.001,"treatment","white",2016,14.9212679,"whitetrt_2016"
"whitetrt",2016-10-06 15:25:00,0.001,"treatment","white",2016,14.960638,"whitetrt_2016"
"whitetrt",2016-10-06 21:30:00,0.001,"treatment","white",2016,15.0000081,"whitetrt_2016"
"whitetrt",2016-10-26 00:25:00,0.001,"treatment","white",2016,15.0393782,"whitetrt_2016"
"whitetrt",2017-04-03 10:35:00,0.001,"treatment","white",2017,0.0393701,"whitetrt_2017"
"whitetrt",2017-04-03 10:50:00,0.001,"treatment","white",2017,0.0787402,"whitetrt_2017"
"whitetrt",2017-04-14 13:50:00,0.002,"treatment","white",2017,0.1574804,"whitetrt_2017"
"whitetrt",2017-04-14 13:55:00,0.001,"treatment","white",2017,0.1968505,"whitetrt_2017"
"whitetrt",2017-04-14 14:00:00,0.001,"treatment","white",2017,0.2362206,"whitetrt_2017"
"whitetrt",2017-04-14 14:10:00,0.001,"treatment","white",2017,0.2755907,"whitetrt_2017"
"whitetrt",2017-04-14 14:15:00,0.002,"treatment","white",2017,0.3543309,"whitetrt_2017"
"whitetrt",2017-04-14 14:20:00,0.001,"treatment","white",2017,0.393701,"whitetrt_2017"
"whitetrt",2017-04-14 14:30:00,0.001,"treatment","white",2017,0.4330711,"whitetrt_2017"
"whitetrt",2017-04-14 15:00:00,0.001,"treatment","white",2017,0.4724412,"whitetrt_2017"
"whitetrt",2017-04-18 09:15:00,0.001,"treatment","white",2017,0.5118113,"whitetrt_2017"
"whitetrt",2017-04-18 09:20:00,0.001,"treatment","white",2017,0.5511814,"whitetrt_2017"
"whitetrt",2017-04-18 09:25:00,0.001,"treatment","white",2017,0.5905515,"whitetrt_2017"
"whitetrt",2017-04-19 20:30:00,0.001,"treatment","white",2017,0.6299216,"whitetrt_2017"
"whitetrt",2017-04-19 20:35:00,0.001,"treatment","white",2017,0.6692917,"whitetrt_2017"
"whitetrt",2017-04-19 20:40:00,0.002,"treatment","white",2017,0.7480319,"whitetrt_2017"
"whitetrt",2017-04-19 20:50:00,0.001,"treatment","white",2017,0.787402,"whitetrt_2017"
"whitetrt",2017-04-19 20:55:00,0.001,"treatment","white",2017,0.8267721,"whitetrt_2017"
"whitetrt",2017-04-28 12:50:00,0.001,"treatment","white",2017,0.8661422,"whitetrt_2017"
"whitetrt",2017-04-28 12:55:00,0.001,"treatment","white",2017,0.9055123,"whitetrt_2017"
"whitetrt",2017-04-28 13:00:00,0.001,"treatment","white",2017,0.9448824,"whitetrt_2017"
"whitetrt",2017-04-28 13:05:00,0.001,"treatment","white",2017,0.9842525,"whitetrt_2017"
"whitetrt",2017-04-28 13:10:00,0.001,"treatment","white",2017,1.0236226,"whitetrt_2017"
"whitetrt",2017-04-28 13:15:00,0.001,"treatment","white",2017,1.0629927,"whitetrt_2017"
"whitetrt",2017-04-28 13:25:00,0.001,"treatment","white",2017,1.1023628,"whitetrt_2017"
"whitetrt",2017-04-28 13:30:00,0.001,"treatment","white",2017,1.1417329,"whitetrt_2017"
"whitetrt",2017-04-28 13:35:00,0.001,"treatment","white",2017,1.181103,"whitetrt_2017"
"whitetrt",2017-04-28 13:40:00,0.001,"treatment","white",2017,1.2204731,"whitetrt_2017"
"whitetrt",2017-04-28 13:45:00,0.001,"treatment","white",2017,1.2598432,"whitetrt_2017"
"whitetrt",2017-04-28 13:50:00,0.001,"treatment","white",2017,1.2992133,"whitetrt_2017"
"whitetrt",2017-04-28 14:00:00,0.001,"treatment","white",2017,1.3385834,"whitetrt_2017"
"whitetrt",2017-04-30 09:25:00,0.001,"treatment","white",2017,1.3779535,"whitetrt_2017"
"whitetrt",2017-04-30 09:30:00,0.001,"treatment","white",2017,1.4173236,"whitetrt_2017"
"whitetrt",2017-04-30 09:35:00,0.001,"treatment","white",2017,1.4566937,"whitetrt_2017"
"whitetrt",2017-04-30 10:00:00,0.001,"treatment","white",2017,1.4960638,"whitetrt_2017"
"whitetrt",2017-04-30 10:10:00,0.001,"treatment","white",2017,1.5354339,"whitetrt_2017"
